Category,Date_and_Time,Keywords,Article
Education & Career,"
December 09, 2018 17:00 IST
","
In the times of VR ","In 1990, the box office watermark “Matrix” and its 360° pans, slow-mo bullet trajectories, left audiences gobsmacked, and the iconic visuals lingered in geek memories for years. This film set a benchmark for virtual reality (VR)in the entertainment world, and since then, technology has taken a dimensional shift from the regular to the out-of-the-box. 
VR has been extensively employed in the gaming industry. Its foray into education is relatively new and yet to prove its potential. However, it has the potential to revolutionise learning, retention and content delivery exponentially. One can learn to play musical instruments, fix a computer, and draw a painting in the virtual world. It is true that some gifted teachers have made classroom experiences unforgettable and met teaching outcomes outstandingly. 
High-impact learning
With VR, students feel that they are in a different place, doing something hands-on. It enables a high impact learning experience and helps them engage more with the content, besides giving them the space for exploration, and trial and error. They learn through constant simulation that helps them apply their knowledge faster, think quicker and experience real-life situations. 
VR has the potential to render physical tools and equipment, and place them in the hands of a student at no extra cost. Witnessing atomic collisions inside CERN’s Large Hadron Collider slowed down and virtualised to understand the action of electromagnetic forces might have sounded like science fiction 20 years ago. But today, virtual reality has changed the face of chemistry labs, engineering workshops and physics classrooms, altogether. Micro learning using VR can enhance learning practice and help students get first-hand experiences of different environments and retain what they learn, longer than usual.
Enhanced visual thinking
The capacity to create involved ecosystems enables the teacher to deliver knowledge in a more relatable and vivid manner than words. VR opens doors to the visual possibilities that students can access, explore or interact with. This makes understanding any new concept more natural and think on-their-feet. The other most important aspect of VR in a classroom is the instant emotional reaction of the students in various situations. It allows for the facilitator to monitor how students are responding to the learning and measure how immersive their learning is. 
Map individual learning 
VR-enabled classrooms allow real-time assessment of students with different capacities. There will always be students with different rates of lesson absorption, retention and ability for application. Checkpoints can be built into programmes that instantly test understanding, and learning pathways can be personalised to assess previously learned concepts upon which advanced lessons are based. 
 Access
Stephen Hawking will not be remembered as the only person who could tap virtual encyclopaedias on a wheelchair. VR can provide a platform for the differently-abled student. They can become a part of any classroom merely with the addition of a headset. VR can empower every learner with the tools to fulfil potential. 
In India, over seven million children are yet to be enrolled for elementary education, over 20% students drop out of schools and colleges after secondary education due to non-availability of educational establishments in rural areas. VR can change the way education is served in remote areas. A universal classroom can become a reality. Students can become a part of global education systems and instantly access latest breakthroughs in knowledge, practice and technology. 
No threat
It is important to understand that it would be incorrect to assume that VR is a threat to mainstream teaching jobs. In truth, VR is not designed as a substitute for the teacher but as a supplement. With it, teaching does not need to take a back seat, nor should it take place in a completely rendered, virtual environment. Augmented reality will allow teachers, trainers, facilitators and institutions the option to insert the digitally rendered VR elements and graphics into the real world to help students attain learning goals more efficiently. 
Industry 4.0 ready
Technology is changing industries at a pace that it must be constantly monitored, analysed and upgraded. For this task, experience and problem-solving skills are needed from the get-go. VR allows learners to obtain this proficiency in controlled and simulated settings. Students learning in virtual reality, and using its associated supplies, will become acclimatised to a new, innovative culture and be ready to embrace the possibilities of similar emerging technologies as they arrive. Virtual reality will help nurture creativity and critical thinking in students and help them become job- ready in the dynamically-challenged organisations of Industry 4.0. 
The author is the Pro Vice Chancellor, JK Lakshmipat University, Jaipur.
 
"
Education & Career,"
December 09, 2018 17:00 IST
","
Empowering the differently-abled
","



 Uniforms and text books are different from what our focus should be on. The priority should be to motivate students to attend schools and provide amenities such as washrooms and lifts. These reimbursements become meaningless without such facilities. One ought to check the number of schools which are friendly toward differently-abled kids and work accordingly. 




Education is the real need of the specially-abled, and not compassion or pity. This is a welcome move by the government. For the country’s holistic development it is important that every section of the society is empowered, and education is the best means to provide empowerment. Easy access to education will certainly help improve the condition of people with special abilities.




The government should ensure that the rights of the specially-challenged are assured. A sheer one percent of all disabled children are able to attend school. The reimbursement of books, uniform and transport will be a step towards progress. This will boost the admission of children with disabilities from this academic session, which will improve the current scenario.




While this seems to be a good move on the part of the government, it should take into consideration the other important aspects of the difficulties of differently-abled students. The government must make a holistic plan which must include proper infrastructure and special teaching amenities. This step will work as a stepping stone towards the welfare of the specially-abled. 
"
Education & Career,"
December 09, 2018 17:00 IST
","
Fabricating a career ","Having studied subjects such as electronic devices, digital design, microelectronic circuits, and microprocessors in my second year, I developed an interest in experiencing the fabrication of chips. My first stint with very-large-scale integration (VLSI) began when I got an internship at the Semi-Conductor Laboratory (SCL), Department of Space, Government of India. SCL is engaged in the research and development in the area of microelectronics and has developed a number of key very large-scale integrated circuit (VLSICs), a majority of which are Application Specific Integrated Circuits (ASICs) for high-reliability applications in industrial, defence, and space sectors, under this programme.
We were assigned a project titled Development of USB Interfacing using PIC microcontroller for data acquisition in the VLSI Testing Division (VTD). First, we were taken for a tour of VTD Division. We were asked to wear a coat before entering the testing area. We then entered a chamber where we were blasted with high-speed air from all directions, so as to remove any dust particles on the coat. The testing area is known as ‘clean room’, having a class of 10,000 (a parameter used to measure the number of dust particles per cubic foot of air). There, we found many machines placed sequentially, including two huge testers, a temperature-pressure calibrator, and many PCs.
On field
As a part of my project, I needed to study about the functioning of USB module associated with the PIC18F67J50 micro controller. A part of my project was already done by my seniors, so, I had to first study their work to complete the project. Starting with the study of data-sheet of PIC18F67J50 micro controller, I studied different processes including USB protocol, different types of descriptors, oscillator settings, and enumeration process. Side-by-side, I wrote codes in C programming language so as to implement the knowledge gained through the studies. I was working alongside learned technicians and scientists who helped me at every stage.
As our project advanced, I started developing an interest in SCL’s work culture. There were many presentations and demonstrations from students, employees, and people from other companies who came from India as well as abroad, to market their products. The dedication with which people worked at SCL motivated me. We were also given a tour of VLSI fabrication lab where all the ASICs and Micro Electro Mechanical Systems (MEMS) were fabricated. The main fabrication area was a clean room of class 10 which meant that there were less than 10 dust particles per cubic foot of air. So, we had to wear special shoes, coats, and masks before entering the area, as even a single dust particle could produce an error in the chip. 
As the last week of my internship neared, I focused more on developing reports and preparing for the final presentation. By this time, I had gained a lot of information about the working of industries and the work culture.
Courtesy: Internshala training platform
 
"
Education & Career,"
December 09, 2018 17:00 IST
","
Take the wheel
","Can you believe 2018 is almost over? You read about the umpteen celebrity weddings that took place and it feels like this was the longest year yet; then you think back to your life and it feels like time went by in a flash.
Lately, I have been reflecting on how I spend my time and what I have to show for it. I realise that, looking back at the past week, past month or even the past year (no “Friends” reference intended), life has moved in autopilot. Work, eat, sleep, repeat. The same routine day in and day out, with slightly more emphasis paid on the “eat and sleep” part during the festival season. We are now in December and I have found myself hard-pressed to recall any new skills I have learned, any new opinions I have formed on things that matter, or an activity I’ve done that made a positive difference to someone. When did life get so stagnant?
Silver lining 
On the bright side, if December is here, that means 2019 is around the corner; and what better way to ring in the new year, than by crafting an ambitious set of resolutions that one may or may not (let’s get real, it is most likely may not) follow! If you are stuck in the same rut that I am, consider the following things with me to get your resolutions to stick:
1. Don’t be too harsh on yourself: This is pretty important. No point in crying over spilled coffee. You can have a brand new start to your life any day that you choose. So what if this wasn’t a year of spectacular triumphs for you? Take the bull by the horns and show it who’s boss. In December 2019, the movie poster about your life will say “Running Successfully: 365 days. Raging super hit!”
2. Start small: If you can summon the enthusiasm to make giant leaps in changing your life, then more power to you. However, if you are having starting trouble, why not start small? In my case, I finally downloaded a fitness tracking app to see how active I am through the day. The results have frightened me sufficiently into increasing my step count, and this in turn is the first step towards my healthier avatar.
3. Figure out where your time goes: This takes a bit of discipline but is a rewarding effort. Start by putting down what you want to accomplish for the next 10 days. Then, keep track of what you are doing with your time, the kind of activities you do and so on. At the end of the 10 days, compare your goals to your analysis of your time. Did you achieve what you set out to do? What kind of activities hogged the most space? What do you need to start deprioritising in order to make room for something more important? Then, run the same activity again for the next 10 days, this time making an effort to incorporate the changes to your schedule, and review your results.
Turning off autopilot mode and taking control is one of the hardest things to do because you are already comfortably ensconced in a set routine, but once you take the plunge, you will be glad you did.
The author is a psychologist and management consultant. krithvis@gmail.com
"
Education & Career,"
December 09, 2018 17:00 IST
","
Knowledge Quiz
","



Q1. Chiefly known for her work on the Analytical Engine, she was the first female member of her profession, and envisioned a better functionality for the Analytical Engine than its creator had.
She was the only legitimate child of the renowned poet Lord Byron, and was coaxed into mathematics and logic by her mother so as to not beget the same ‘insanity’ that Lord Byron had.
Her work brought her in touch with other renowned scientists like Michael Faraday and Charles Dickens. Much like her father, she too passed away at a young age.
Name this woman with a palindromic name, who was born this day 203 years ago?




Q2. Harry Colebourn was a cavalry veterinarian who purchased and rescued a black bear from a train stop on his way to volunteer to serve in World War I. He named it Winnipeg, after his hometown in Canada.
When he had to leave to France, he left it with the London Zoo, where it was adored by many for its playfulness and gentleness.
Among its fans was a little boy who loved the bear so much that he changed his teddy bear’s name from ‘Edward Bear’ to ‘Winnie.’
Who was this boy, who was also in popular consciousness a few months ago?




Q3. The origin of this phrase is believed to be from a play of Shakespeare, where he suggests to ‘threaten the threatener’ by performing this activity.
This phrase is often used to refer to retribution or revenge, similar to the phrase, “an eye for an eye.”
Apart from symbolisms and metaphors, this phrase actually indicates a method to try and end a specific type of disaster when it cannot be controlled by water or sand.
What is the phrase?




Q4. People of the Roman Catholic faith practise fasting on Fridays, abstain from eating flesh meat, and instead give alms to the poor and needy using the money that was to be spent on meat.
This saw the sales of hamburgers at McDonald’s go down drastically on Fridays. To attract customers on Fridays, Lou Groen, a McDonald’s franchise owner in Ohio, invented a new dish — one that didn’t contain flesh meat.
The composition of the dish has changed over time, but it essentially consists of a fried breaded ___ ____, a steamed bun, tartar sauce and American cheese.
What is this dish, which is available at McDonald’s stores worldwide?




Q5. This name was recently in the news when a Southwest Airlines employee mocked a child with this name, when she was travelling from California to Texas.
Surprisingly, this name is more common than people think, as it was discovered that there were 328 girls in the U.S. with this name. 
What is this alphabetical name, that is pronounced ‘ab-city’ or ‘ab-si-dee?’




Q6. According to Greek legend, the Titan Prometheus stole fire from the Gods to pass it on to man, symbolising the transfer and spread of knowledge, and was revered deeply for it. For this act, he was punished by Zeus by having a vulture eat his entrails for eternity.
To honour him, there exists a practice, that has been occurring since Ancient Greek times, at regular intervals of time, that references the gift given to mankind by Prometheus.
What is this practice, from the world of sport, that is televised and of great interest to global audiences?
ANSWERS:
A1. Lady Ada Lovelace.
A2. Christopher Robin, from A.A. Milne’s ‘Winnie the Pooh’ stories.
A3. Fighting fire with fire.
A4. Fish Fillet, aka the Filet-O-Fish burgers.
A5. Abcde.
A6. Lighting of the Olympic Torch, and keeping the flame lit till the end of the games. 
"
Education & Career,"
December 09, 2018 17:00 IST
","
Highly-rated option
","It is placement season once again and newspapers talk about the usual suspects hiring in large numbers from colleges. 
However, quite a few of you are tired of the generic careers that get foisted on the unsuspecting among us. In today’s column, let us explore an interesting and impactful career for those of you wanting to blaze a trail. Let us talk about the career options open to you as a credit analyst. 
I can see the questions coming from you thick and fast — Who is a credit analyst and what does he/she do? Why is that an impactful role?
Credit influencer 
A couple of months back, we learnt about the IL&FS fiasco. IL&FS had cooked their books and defaulted on the interest and principal repayments on some of their borrowings. 
But how were they lent such large sums of money in the first place? You see, without a process in place, lending and investment decisions cannot be successfully carried out in a financial services company.
Say, you are an institutional lender such as SBI or an investor like ICICI Prudential mutual fund. Such institutions have systems and processes in place to make sure that mistakes do not happen. Even so, every now and then we have rogue cases like the IL& FS. For now, let us just focus on the process. 
There are organisations called credit rating agencies, which as their name suggests “rate” the credit worthiness of the corporate borrowers. 
So, if you are a corporate borrower, it is in your interest to get yourself rated (more specifically, the debt securities that you issue). 
This is like a third party expressing an opinion on the credit worthiness of a borrower. In theory, the rating process is supposed to be methodical and transparent. In such a scenario, it makes life a lot easier for the borrowers and the lenders. 
The rating opinion by the rating agencies heavily influence the rate of interest that is charged for a borrower and more importantly whether he gets to borrow at all in the first place.
The rating agencies employ “credit analysts” whose job it is to analyse the industry developments of the borrower, study the financial statements of the borrower and ultimately give out a rating opinion to the rating committee which approves or rejects the rating opinion. 
Such work is highly analytical in nature and is ideal for folks who are interested in how businesses work along with a flair for financial accounting and general numeracy. This is a solid intellectual career for engineers with MBA or chartered accountants. It is a highly responsible job with numerous career paths if you are really good.
Some of the top rating agencies in India are CRISIL, ICRA and CARE.
So, if you are someone comfortable with numbers and are looking for a meaningful career then this is an interesting choice to explore.
The writer is an alumnus of IIM Bangalore and co-founder, Money Wizards. chari.venkatesh@gmail.com
"
Education & Career,"
December 09, 2018 17:00 IST
","
It’s festive season
","What is the difference in meaning between ‘disburse’ and ‘disperse’? (Janani, Chennai) 
The stress in both words is on the second syllable; it rhymes with ‘curse’, ‘purse’ and ‘nurse’. ‘Disperse’ is normally used to mean to scatter or spread something over a wide area. It can also suggest that the thing being scattered is going in different directions. Things (clouds, seeds, and so on), as well as people, can be dispersed. ‘Disburse’, on the other hand, is mostly used in the context of money. When someone ‘disburses’ money, he is distributing it; he is paying someone. The word comes from the French ‘desbourser’ meaning to spend or ‘take money from the purse’. ‘Bourse’ means ‘purse’, and this perhaps explains why the treasurer of a college is usually called a ‘bursar’. He is the ‘bursarius’ or ‘purse bearer’ — someone who has access to the money. 
The police managed to disperse the unruly mob of students in ten minutes.
The funds for the project will be disbursed sometime next week.
How is the word ‘fete’ pronounced? (Sharoon, Bengaluru) 
Whether the word is used as a noun or a verb, most people pronounce it like the word ‘fate’. This is the standard pronunciation. In American English, however, some people make it rhyme with ‘set’, ‘pet’ and ‘get’. ‘Fete’ comes from the Old French ‘feste’ meaning ‘feast, celebration’. When used as a noun, it refers to an outdoor public event. These events are usually held to raise money for a charity. To ensure that the people who come to these events have a good time, the organisers have lots of food and refreshments on sale; they may also provide entertainment. In American English, any form of outdoor celebration is called ‘fete’. When used as a verb, ‘fete’ means to honour or praise someone publicly for their achievements. 
The author was surprised when the members of the media decided to fete him.
The church fete is tomorrow. Will you be coming?
What is the meaning and origin of ‘beware of Greeks bearing gifts’? (R. Uma, Tiruchi) 
This is a translation of a Latin expression that first appeared in Virgil’s ‘Aeneid’. When the invading Greeks find that they cannot conquer the city of Troy, they resort to trickery. They build a huge wooden horse and leave it near the city. The Trojans, believing that the horse is a peace offering, decide to drag it into the city of Troy. But a few among them caution the King that the Greeks are not to be trusted — that a wiser course of action would be to set the wooden horse on fire. Common sense does not prevail and the huge animal is dragged into the city of Troy amid wild celebrations. At night, the Greek soldiers hiding inside the horse slip out and open the gates; making it easy for the rest of the soldiers to enter Troy and capture the city. The expression, ‘beware of Greeks bearing gifts’ is mostly used to caution or warn someone that the enemy is not to be trusted. If the enemy is suddenly nice to you, do not trust him — you should become suspicious, instead. Like the Greeks, the enemy may have an ulterior motive. 
When I told my brother that my rival has been extremely nice to me all of a sudden, he said, ‘Beware of Greeks bearing gifts’.
********
Wine and children speak the truth. Greek Proverb
The author teaches at the English and Foreign Languages University, Hyderabad. upendrankye@gmail.com
"
Education & Career,"
December 09, 2018 17:00 IST
","
Research connect
","



It is not unheard of when foreign universities look towards India to collaborate for future work, giving ample opportunities to students. Over the recent years, Britain’s Coventry University has been working towards developing and establishing its research partnerships with Indian universities and research centres.
A delegation from the university, led by Professor Richard Dashwood, deputy vice-chancellor of research, was recently in Chennai to promote the identification and growth of partnerships in all areas of the university’s research enterprise and innovation interest. These include business, engineering, computing, health, life sciences, arts and humanities projects.
“The university is trying to focus on building links with like-minded universities in India, which equip students for the world of work, not just focusing on academic excellence but also the transferable skills that are needed in the work place,” says Professor Dashwood. “It is also about research with a purpose — not to carry out just any research, but to ensure that there is a ‘customer’ for the research that is conducted.”
Collaboration
“We are starting with five areas that our governments have identified as priorities: smart cities, energy, water and food, future manufacturing, and cyber systems. The Government of India has identified its intention to encourage partnerships in areas related to manufacturing and transport, and we know there are many challenges for these topics in the country. Approaches to deliver affordable healthcare will be another major focus, and Coventry University has a history of engagement with India to address healthcare challenges,” he adds.
The university is also looking forward to working with industry partners. Healthcare is another key area in which the university wishes to focus on. According to professor Guy Daly, Pro-vice chancellor, Faculty of Health and Life Sciences, “There are a number of areas that need emphasis. One is in terms of health services where we are looking at innovations that can help improve health service provisions and health professions. Also, in terms of system leadership, how to get health systems to operate effectively. Third, in terms of health technologies which involve bringing different researchers from across various interdisciplinaries, not just health professionals but also those from as bio-tech, engineering, big data, artificial intelligence, and so on, working together.”
He adds, “We look forward to discovering how we can work with India leading universities and other organisations, both to collaborate in cutting-edge research and also to bring benefits to students and academics in both our countries.” The research is increasingly focused on those areas that deliver a global impact, as Coventry seeks to ensure that it distinguishes itself around its high quality level of international engagement. “We recruit many students from India, and other countries, but we also have a strong international research agenda,” continues Professor Daly. “We are committed to the internationalisation of our programmes and curriculum.”
Coventry University is to establish research partnerships with a group of Indian universities that have already expressed strong interest in collaborating. Just recently, the university had finalised an arrangement with the Institute of Chartered Accounts of India (ICAI) to launch a range of progression routes for the members; to allow them to complete the MBA (Global Financial Services) degree course from the university.
“We recognise the size and importance of India and we see our proposed activities as mutually beneficial. Coventry is investing significantly in all areas of research to enhance its international impact, and research cooperation within Indian researchers will help to ensure that we deliver global relevance through our programmes,” says Professor Dashwood.
The university is also keen to develop different forms of joint supervision for Ph.D students and is welcoming communications from Indian research universities and staff interested in collaborating together. The university has many new research areas it will be investing in, over the coming years. The activities are mainly transdisciplinary and ensure relevance and applicability of research towards solving current and emerging challenges that researchers face. “One of the things we have already launched is a scholarship programme for postdoctoral research. So, with our partners, we will have joint supervised Ph.Ds where they will spend time in both countries,” says Professor Dashwood. They also aim to bring innovations in teaching, promote the global mobility of their students and improve the prospects for long-term employability.
"
Education & Career,"
December 10, 2018 13:44 IST
","
On the cutting edge
","Neuromorphic Engineering, a field that takes its inspiration from biological processes, especially of the human nervous system, and has its roots in physics, mathematics and engineering, is an emerging area for science students who wish to work in the cutting edge areas of technology. The scope of the subject is only highlighted with significant number of countries and giant corporates such as Intel, IBM, Qualcomm and Samsung setting up teams to work on neuromorphic systems in the last couple of years.
Speaking about the relevance of the field in the present scenario, Andre Van Schaik, Director, International Centre for Neuromorphic Systems (CNS), Western Sydney University (WSU), Australia said, “performance of devices which was hitherto being enhanced by increasing the number of transistors, is now witnessing a dead-end as we have reached a point where we are forced to think of newer means to improve it. Neuromorphic engineering can address this problem effectively as it can help receive accurate data, cut down the number of steps in processing and then revert it quickly in the same form.” Professor Andre Van Schaik was in Bangalore recently to sign a Memorandum of Understanding (MOU) with Indian Institute of Science (IISc), Bangalore. According to him, neuromorphic engineering is about equipping a device to sense the environment, process information and make decisions similar to the neurons of human brain.
For effective automation and scaling up, he said, “it is necessary that technology makes sense of complex human thought process and behaviour. Neuromorphic engineering aims at mimicking the working of the nervous system by creating a similar architecture artificially.”
The MOU between CNS, WSU and IISc enables students from both institutions to seek co-operation from each other with regard to the study of neuromorphic engineering. If three Master’s students get to do their final project for a period of six months at WSU, three Ph.D candidates from IISc can spend about 12 months in WSU completing their thesis under the joint supervision of professors from both India and Australia. “Apart from this, one master’s graduate from IISc will get a grant to do her/his PhD with us for the full period,” informed Schaik. An International scientific symposium on neuromorphic engineering will also be co-organised and hosted by IISc next year in furtherance of this collaboration. The student exchange programme will begin from January 2018.
"
Education & Career,"
December 15, 2018 16:06 IST
","
Learn while you play
","
Pratibha Dhameja, B.A.LL.B. (Integrated), Mewar Law University, Ghaziabad
 Teaching through games would be a good decision to innovate the classroom experience for students. These techniques are already popular in countries like Japan and the U.S. They could also be successful in Indian education following the current trend where outdated rot learning does not help the students in the long run.

Paras Rajput, Graduate, BCA, IP University, Dwarka
 In gaming, the most important aspect that students learn is perseverance and acceptance of failure only to do better. Learning through games may become an efficient step in making students learn to deal with everyday hurdles and mental stress. This can also become a way to deal with the rising problems of suicide among students due to failure.

Vishika Rajput, II, Hotel Management, Ambedkar Institute of Hotel Management, Chandigarh
 While most of the technologies are transforming education into a fun mode of learning, it is also depleting the physical activities and practical ways of learning in day to day life. Completely focusing their attention on screens in an early age of schooling might become a problem. Therefore, efforts should be made to come up with a more balanced schooling system.

Anirudh Goel, III, Environmental Engineering, DTU, New Delhi
 It will help to revolutionise the learning and classroom experience. As per a research, playing video games can change the brain regions responsible for attention and visuospatial skills and make them more efficient. This in turn induces an environment of competition and enhances productivity transforming the scenario of a burden free classroom, prioritising knowledge and skills.
"
Education & Career,"
December 15, 2018 15:59 IST
","
The math way of life ","Being a mathematics and physics teacher, I have had the privilege of interacting with thousands of parents and students from diverse backgrounds. Also, being a part of one of the world’s largest education companies, I have also had the opportunity of interacting with some of the finest educators from around the world. 
In all of these conversations, a question I am asked often is why, despite a rich ancient mathematics culture, India does not produce great mathematicians. Is it a reflection of the quality of math education in the country? Does it demonstrate a common aptitude amongst Indians? Is there a ‘gene’ that determines whether you excel in this subject or not? Well, I have a slightly different way of looking at it and I believe there is no better time to share this than with the National Mathematics Day around the corner on December 22.
Being good at math versus being a good mathematician are two very different things. A mathematician is someone who is a specialist or an expert and is most likely pursuing research in this field. Being ‘good at math’, however, can be evaluated in various ways.
Everyday use
What is math at the core? It is merely a way of thinking. It is a universal language and the omnipresence of numbers makes it an integral part of our very existence. Be it calculating the distance to work or assessing the amount of weekly groceries, math is a part of our everyday decisions. According to me, your way of approaching problems analytically and logically determines how good you are in the subject.
If your way of thinking is logical, you can apply it to problems you face across computer science, coding, business, investing etc; research mathematics is not the only way to demonstrate our mathematical strength. Formal education and degrees aside, I strongly believe that conceptual clarity in math along with strong fundamentals can help students excel in any field.
Tackling the fear 
While the importance of math is uncontested, I see a common aversion to this subject across students of all age groups, especially young adults. Traditionally, maths has been taught in an abstract manner which makes it one of the ‘most feared’ subjects. Understanding and exploring math concepts is still driven by the fear of exams instead of the love for the subject. In fact, the fear of maths continues to live through most of our adult lives too.
In my teaching experience, though, I have not come across children who are unable to do math if you teach them the right way. The reality is that all kids are smart and it is our responsibility to identify what they are smart at and leverage that to teach them. For example, some students struggle to remember formulae. If you try to make them memorise it, they will never be able to perform well. However, the same child could be great at visualising things. Taking them through the same concepts visually — through a video or by taking them outdoors, and you will see they are able to grasp the idea easily. For all parents and teachers, the focus should be on explaining concepts using multiple formats because the reality is that different kids learn in different ways, and we should stop trying to fit them in the same mould.
It is also critical that we change our attitude towards mistakes. Take an example of your favourite video game — you don’t always finish it in one go. Yet, you don’t stop trying. That is because, instead of telling you that you are ‘bad’ at it, you are instantly given the option to try again. That is how math learning should be. Criticising mistakes and errors creates life-long inhibitions that prevent the child from trying again. Mistakes are not failures, and if treated right, there is no reason the child will not give his best in grasping the subject once again.
The biggest disservice we can do to our children and students is letting them believe they are ‘weak’ or ‘incapable’. Children, from their formative years, should be taught to understand and experience the ‘intellectual adventure’ that mathematics can offer them. Problem-solving is the heart of mathematics and learning this as a life-skill has long-term positive consequences which the students will cherish for life.
The writer is teacher and Chief Strategy Officer, BYJU’S — The Learning App. 
National Mathematics Day is observed on December 22.
"
Education & Career,"
December 15, 2018 15:45 IST
","
Data analysis at Barclays
","I interned with Barclays for two months as a part of my summer internship. I cracked this opportunity through on-campus recruitment; it was one of the rigorous selection processes of four rounds. Working for a big brand like Barclays, at the start of my career, seemed surreal. 
It was primarily a workforce analytics project aimed at improving the net promoter score for the business and also to improve its employee performance. HR analytics is a relatively new phenomenon. So, the experience was quite challenging. There was a lot of self-learning that I had to do, but, in the end, the deliverables were appreciated by the Director (Operations), Vikas Anand, which was encouraging.
Exploring new domains
The final review of my internship is something I will cherish all my life. That was the day when all my hard work was acknowledged and appreciated by the senior management in the company. I had got an outstanding rating for my project which was very heartening and motivating. 
My project involved a lot of data analysis where I had to learn and work on tools such as R and SPSS, use techniques such as regression and factor analysis to provide them with data-driven recommendations to improve their NPS scores and employee performance. It also involved secondary research and usage of survey techniques to zero-in on the problem statement. With help from my mentors and other seniors, I was able to understand the processes of the business, the business model, the performance evaluation metrics and the kind of impact they had on the employee satisfaction.
This opportunity helped me explore new domains and assess myself in a profound way. The pace at which the technology and innovation are emerging today, one cannot afford to stay ignorant of these developments. Post my internship the comfort I had developed with these tools helped me learn more during my analytical courses in my second year of MBA. 
My experience at Barclays was enriching. I had the opportunity to interact with veterans and who were so motivated. It was also a great leverage for me in my campus placement interviews where I could justify my analytical and deductive reasoning capabilities by narrating my project outcomes. 
Nischala Reddy Bujangari, is a second-year student, PGDM, Great Lakes Institute of Management, Gurugram, and interned at Barclays for two months.
"
Education & Career,"
December 15, 2018 15:42 IST
","
Of literary experiences ","Studying 19th century French literature in one of the friendliest cities I have ever lived in, is proving to be exciting and rewarding. I am a PhD student in the School of Languages and Cultures at the University of Sheffield, studying the fictive works present in French novelist and playwright Balzac’s La Comédie humaine (a collection of around a 100 novels and short stories). These ‘works inside works’ are created by the characters of Balzac, and belong to a variety of domains (literature, philosophy, painting, music, science, law, and so on.), and exist in the texts as fragments
Having been obsessed with the works of Balzac for as long as I can remember, I learnt the language so I could read the works in original French. I studied in Sheffield for a semester during my master’s degree and I was impressed by the university infrastructure and the library services. My supervisor, Maxime Goergen, helped me focus my interest in the works of Balzac and guided me in developing a formal proposal for my research.
Plan ahead
For those considering a Ph.D, be clear about your area of interest so that you can approach the right people. Send your proposals well in advance to the academic staff who specialise in your field, with a description of their published research and research interests. Scholarship deadlines are always different from the programme application deadlines. So, it is imperative to plan in advance.
I find Sheffield to be a perfect mix of competence, innovation, and tradition with ample opportunities to grow and learn in an atmosphere where originality and critical thinking are appreciated and encouraged.
At my first ever academic conference, I had the privilege of presenting a paper on Balzac at the SDN (Society of Dix-Neuvièmistes) annual conference — one of the most prestigious academic clusters in my field of research. I shall also be presenting my research at Balzac’s house in Paris this month.
I enjoy the busy life in the school with interesting conferences and talks, almost every week. Postgrads are encouraged to participate in academic events not just in Sheffield, but in other universities in the U.K. and overseas as well.
Harsh Trivedi is a Ph.D student in the School of Languages and Cultures, University of Sheffield, the U.K.
"
